,Date,Unix,Ticker,DE Ratio,Price,stock_p_change,SP500,sp500_p_change,Difference,Status
203,2007-04-29 08:01:44,1177858904.0,adbe,0.0,42.89,17.025920873124154,1494.25,32.10241027953281,-15.076489406408658,underperform
204,2007-04-30 09:07:29,1177949249.0,adbe,0.0,42.89,17.025920873124154,1482.369995,31.052132685667733,-14.026211812543579,underperform
205,2007-05-01 10:38:04,1178041084.0,adbe,0.0,41.56,13.396998635743532,1486.300049,31.399577628567986,-18.002578992824454,underperform
206,2007-05-30 21:47:54,1180586874.0,adbe,0.0,43.22,17.926330150068214,1530.22998,35.28329840388242,-17.356968253814205,underperform
207,2007-05-31 04:45:00,1180611900.0,adbe,0.0,43.22,17.926330150068214,1530.619995,35.317778525378266,-17.391448375310052,underperform
208,2007-06-30 20:56:00,1183262160.0,adbe,0.0,40.15,9.549795361527966,1506.339966,33.171249930727456,-23.62145456919949,underperform
209,2007-10-18 06:04:41,1192712681.0,adbe,0.0,45.97,25.429740791268763,1540.079956,36.15410688358497,-10.72436609231621,underperform
210,2008-01-23 23:45:57,1201160757.0,adbe,0.0,34.33,-6.330150068212825,1338.599976,18.3418325111091,-24.671982579321927,underperform
211,2008-12-04 14:30:57,1228429857.0,adbe,0.08,22.54,-38.49931787175989,845.2199710000001,-25.27649631219887,-13.222821559561023,underperform
212,2008-12-05 00:15:55,1228464955.0,adbe,0.08,20.44,-44.22919508867666,876.070007,-22.549132007155972,-21.68006308152069,underperform
213,2008-12-17 11:42:55,1229542975.0,adbe,0.08,22.32,-39.09959072305593,904.419983,-20.04279092569912,-19.056799797356813,underperform
214,2008-12-20 21:49:14,1229838554.0,adbe,0.079,22.13,-39.61800818553888,904.419983,-20.04279092569912,-19.575217259839764,underperform
215,2011-04-24 04:02:44,1303642964.0,adbe,28.03,33.48,-8.649386084583908,1337.380005,18.233978330368842,-26.88336441495275,underperform
216,2011-08-05 04:11:46,1312542706.0,adbe,28.17,26.15,-28.649386084583906,1199.380005,6.033789192958417,-34.683175277542325,underperform
217,2011-09-25 13:42:54,1316983374.0,adbe,28.17,24.88,-32.11459754433834,1129.560059,-0.13879447924291186,-31.975803065095427,underperform
218,2011-10-18 13:47:26,1318970846.0,adbe,27.25,26.24,-28.403819918144613,1225.380005,8.332375552180672,-36.736195470325285,underperform
219,2012-03-24 12:13:07,1332616387.0,adbe,25.26,33.81,-7.748976807639826,1402.890015,24.02553276800397,-31.774509575643798,underperform
220,2012-07-02 04:31:22,1341228682.0,adbe,24.76,32.37,-11.678035470668489,1365.51001,20.720872398747833,-32.39890786941632,underperform
221,2004-01-20 06:29:18,1074608958.0,adi,0.0,50.5,37.78990450204639,1138.77002,0.6754320870482035,37.11447241499819,outperform
222,2004-05-12 18:46:27,1084412787.0,adi,0.0,45.04,22.892223738062757,1097.280029,-2.9925805036000233,25.88480424166278,outperform
223,2004-06-22 09:09:13,1087920553.0,adi,0.0,45.03,22.8649386084584,1134.410034,0.289978073740517,22.57496053471788,outperform
224,2004-08-10 02:07:28,1092128848.0,adi,0.0,35.92,-1.9918144611186819,1079.040039,-4.605126357690423,2.6133118965717417,outperform
225,2004-11-11 09:56:15,1100195775.0,adi,0.0,38.5,5.047748976807644,1173.47998,3.7440413403232182,1.3037076364844258,outperform
226,2005-01-24 03:34:28,1106566468.0,adi,0.0,34.47,-5.948158253751705,1163.75,2.883841367111468,-8.831999620863174,underperform
227,2005-03-17 01:05:45,1111046745.0,adi,0.0,35.92,-1.9918144611186819,1190.209961,5.223091575578886,-7.214906036697568,underperform
228,2005-04-08 23:33:20,1113028400.0,adi,0.0,35.67,-2.6739427012278223,1181.199951,4.42654211086904,-7.100484812096862,underperform
229,2005-09-07 23:00:53,1126159253.0,adi,0.0,36.88,0.6275579809004201,1236.359985,9.303084484970414,-8.675526504069994,underperform
230,2005-10-31 08:19:48,1130771988.0,adi,0.0,34.61,-5.566166439290584,1207.01001,6.7083363242583225,-12.274502763548906,underperform
231,2006-12-06 22:26:10,1165472770.0,adi,0.0,33.57,-8.403819918144608,1412.900024,24.910489311969055,-33.314309230113665,underperform
232,2007-02-20 18:32:29,1172025149.0,adi,0.0,32.97,-10.040927694406548,1459.680054,29.046179267430887,-39.087106961837435,underperform
233,2007-04-05 11:21:28,1175797288.0,adi,0.0,35.37,-3.4924965893588027,1443.76001,27.638733268330196,-31.131229857689,underperform
234,2008-01-23 20:59:26,1201150766.0,adi,0.0,27.74,-24.311050477489772,1338.599976,18.3418325111091,-42.652882988598876,underperform
235,2008-04-17 12:21:31,1208460091.0,adi,0.0,31.44,-14.21555252387448,1365.560059,20.725297089082165,-34.94084961295665,underperform
236,2008-10-14 20:39:34,1224041974.0,adi,0.0,22.77,-37.87175989085948,998.01001,-11.768761717182104,-26.102998173677378,underperform
237,2008-12-12 10:52:17,1229107937.0,adi,0.0,18.46,-49.63165075034106,879.7299800000001,-22.225564160505133,-27.406086589835926,underperform
238,2008-12-18 00:52:29,1229590349.0,adi,0.0,19.68,-46.30286493860846,885.2800289999999,-21.734900048027644,-24.567964890580814,underperform
239,2009-03-27 16:45:23,1238197523.0,adi,0.0,20.0,-45.429740791268756,815.9400019999999,-27.865055440731595,-17.56468535053716,underperform
240,2011-08-05 04:12:35,1312542755.0,adi,25.32,31.63,-13.697135061391542,1199.380005,6.033789192958417,-19.730924254349958,underperform
241,2012-03-19 11:50:51,1332183051.0,adi,22.65,39.7,8.321964529331527,1409.75,24.632004612060488,-16.31004008272896,underperform
242,2013-04-22 02:24:41,1366622681.0,adi,17.57,42.36,15.579809004092773,1562.5,38.13619947249123,-22.556390468398455,underperform
243,2013-05-11 12:07:46,1368299266.0,adi,17.57,46.79,27.66712141882674,1632.689941,44.341493354691806,-16.674371935865068,underperform
244,2003-11-12 17:41:28,1068687688.0,adm,0.733,14.48,-60.491132332878585,1058.530029,-6.418358250517805,-54.07277408236078,underperform
245,2004-01-31 04:11:22,1075551082.0,adm,0.703,15.66,-57.27148703956344,1128.47998,-0.23428120448452908,-57.03720583507891,underperform
246,2004-04-14 16:44:25,1081986265.0,adm,0.789,16.81,-54.1336971350614,1128.170044,-0.2616817684011504,-53.87201536666024,underperform
247,2004-06-19 13:33:48,1087677228.0,adm,0.848,16.28,-55.57980900409276,1133.560059,0.2148341914066657,-55.794643195499425,underperform
248,2004-11-30 07:08:52,1101827332.0,adm,0.613,21.23,-42.07366984993178,1173.819946,3.774096771484732,-45.84776662141651,underperform
249,2005-01-26 00:58:06,1106729886.0,adm,0.613,22.65,-38.199181446111865,1174.069946,3.7961985634003312,-41.995380009512196,underperform
250,2005-02-08 21:21:16,1107926476.0,adm,0.613,23.71,-35.30695770804911,1202.300049,6.291942012447982,-41.598899720497094,underperform
251,2005-02-14 20:39:46,1108442386.0,adm,0.528,24.5,-33.151432469304225,1206.140015,6.6314225304278756,-39.7828549997321,underperform
252,2006-04-06 18:53:48,1144374828.0,adm,0.52,37.05,1.091405184174621,1309.040039,15.728522204660287,-14.637117020485666,underperform
253,2006-04-07 06:53:49,1144418029.0,adm,0.52,36.92,0.7366984993178803,1295.5,14.531485706631928,-13.794787207314048,underperform
254,2006-04-12 00:58:21,1144828701.0,adm,0.52,36.55,-0.2728512960436601,1288.119995,13.879040367247622,-14.151891663291282,underperform
255,2006-04-22 19:30:52,1145759452.0,adm,0.52,37.86,3.301500682128242,1309.930054,15.807205909987326,-12.505705227859083,underperform
256,2006-04-23 14:17:44,1145827064.0,adm,0.52,37.86,3.301500682128242,1311.459961,15.942460654644206,-12.640959972515963,underperform
257,2006-04-24 19:49:42,1145933382.0,adm,0.52,38.45,4.911323328785824,1308.109985,15.64629876474721,-10.734975435961385,underperform
258,2006-04-28 06:30:41,1146231041.0,adm,0.52,36.19,-1.255115961800821,1310.609985,15.867316683903198,-17.12243264570402,underperform
259,2006-05-16 14:27:00,1147814820.0,adm,0.514,43.1,17.598908594815835,1292.079956,14.229129303311167,3.3697792915046687,outperform
260,2007-02-20 08:05:08,1171987508.0,adm,0.541,35.88,-2.100954979536142,1459.680054,29.046179267430887,-31.147134246967028,underperform
261,2007-03-07 08:11:55,1173283915.0,adm,0.541,32.96,-10.068212824010908,1391.969971,23.060122607215252,-33.12833543122616,underperform
262,2007-04-09 12:40:37,1176147637.0,adm,0.541,37.02,1.0095497953615404,1444.609985,27.713877150664047,-26.704327355302507,underperform
263,2007-06-18 03:24:32,1182162272.0,adm,0.597,34.57,-5.675306957708045,1531.050049,35.35579838146013,-41.03110533916818,underperform
264,2007-06-19 05:10:54,1182255054.0,adm,0.597,34.75,-5.184174624829464,1533.699951,35.59006871186306,-40.77424333669253,underperform
265,2007-10-12 05:57:34,1192193854.0,adm,0.47,34.9,-4.774897680763983,1561.800049,38.07431878707877,-42.84921646784275,underperform
266,2008-01-23 23:14:44,1201158884.0,adm,0.62,40.85,11.459754433833568,1338.599976,18.3418325111091,-6.882078077275532,underperform
267,2009-01-09 16:47:55,1231548475.0,adm,0.628,27.94,-23.76534788540245,890.349976,-21.286680393559184,-2.4786674918432645,underperform
268,2011-07-29 19:09:22,1311991762.0,adm,85.48,30.64,-16.398362892223734,1292.280029,14.246817190566881,-30.645180082790617,underperform
269,2011-08-05 04:13:27,1312542807.0,adm,85.48,28.05,-23.46521145975443,1199.380005,6.033789192958417,-29.499000652712844,underperform
270,2011-09-28 04:29:00,1317209340.0,adm,54.78,25.77,-29.686221009549797,1151.060059,1.7619596254985677,-31.448180635048367,underperform
271,2011-12-31 04:39:51,1325335191.0,adm,51.59,28.6,-21.964529331514317,1249.640015,10.477134323742032,-32.44166365525635,underperform
272,2012-07-28 11:39:41,1343500781.0,adm,55.68,27.54,-24.85675306957708,1337.890015,18.279066869948338,-43.13581993952542,underperform
273,2013-06-07 17:17:34,1370650654.0,adm,46.71,33.02,-9.904502046384708,1643.380005,45.28657163506152,-55.19107368144623,underperform
274,2004-05-12 18:03:39,1084410219.0,adp,0.015,45.7,24.6930422919509,1097.280029,-2.9925805036000233,27.685622795550923,outperform
275,2006-05-29 06:22:46,1148908966.0,adp,0.012,45.98,25.45702592087312,1280.160034,13.175322760534499,12.281703160338623,outperform
276,2006-06-27 09:26:37,1151425597.0,adp,0.012,44.48,21.364256480218277,1239.199951,9.554157835287915,11.810098644930362,outperform
277,2007-02-20 18:32:39,1172025159.0,adp,0.012,50.7,38.335607094133714,1459.680054,29.046179267430887,9.289427826702827,outperform
278,2007-04-28 09:46:50,1177778810.0,adp,0.012,45.17,23.24693042291952,1495.420044,32.20585055561319,-8.95892013269367,underperform
279,2007-05-28 15:46:58,1180392418.0,adp,0.007,49.23,34.32469304229195,1515.72998,34.0013944727777,0.3232985695142503,outperform
280,2007-06-30 05:05:33,1183205133.0,adp,0.007,48.47,32.251023192360165,1506.339966,33.171249930727456,-0.9202267383672904,underperform
281,2007-10-22 09:12:40,1193069560.0,adp,0.008,47.52,29.658935879945442,1506.329956,33.170364974979165,-3.511429095033723,underperform
282,2008-01-23 19:35:35,1201145735.0,adp,0.078,38.56,5.211459754433844,1338.599976,18.3418325111091,-13.130372756675257,underperform
283,2008-12-07 07:53:01,1228665181.0,adp,0.288,37.59,2.5648021828103813,845.2199710000001,-25.27649631219887,27.84129849500925,outperform
284,2009-03-27 23:09:31,1238220571.0,adp,0.288,35.5,-3.1377899045020428,815.9400019999999,-27.865055440731595,24.727265536229552,outperform
285,2009-06-22 11:11:50,1245694310.0,adp,0.288,35.68,-2.646657571623462,893.0399779999999,-21.048864935733015,18.402207364109554,outperform
286,2011-08-05 04:11:51,1312542711.0,adp,0.57,47.88,30.641200545702603,1199.380005,6.033789192958417,24.607411352744187,outperform
287,2011-09-30 03:20:09,1317378009.0,adp,0.62,48.12,31.296043656207367,1131.420044,0.02564152650163133,31.270402129705737,outperform
288,2012-01-04 00:07:51,1325664471.0,adp,0.61,54.46,48.59481582537518,1277.300049,12.922479587127562,35.67233623824762,outperform
289,2012-04-20 21:07:33,1334981253.0,adp,0.58,55.02,50.12278308321966,1378.530029,21.871935401448397,28.250847681771262,outperform
290,2012-07-26 00:02:28,1343286148.0,adp,0.27,55.41,51.1869031377899,1360.02002,20.235517932352963,30.951385205436935,outperform
291,2012-11-04 17:34:40,1352079280.0,adp,0.26,57.37,56.534788540245565,1427.589966,26.209185477313902,30.325603062931663,outperform
292,2013-02-06 18:15:11,1360203311.0,adp,7.29,60.33,64.61118690313779,1512.119995,33.68224592362397,30.928940979513825,outperform
293,2013-04-23 04:13:36,1366715616.0,adp,0.46,65.5,78.71759890859482,1578.780029,39.57547072584288,39.14212818275195,outperform
294,2013-04-26 14:37:22,1367012242.0,adp,0.46,66.59,81.69167803547069,1582.23999,39.88135607807522,41.810321957395466,outperform
295,2003-10-03 16:48:40,1065224920.0,adsk,0.0,18.44,-49.68622100954979,1029.849976,-8.953880504655167,-40.73234050489462,underperform
296,2004-06-20 07:36:21,1087742181.0,adsk,0.0,39.4,7.503410641200546,1132.050049,0.0813384841647766,7.422072157035769,outperform
297,2004-08-03 23:39:21,1091601561.0,adsk,0.0,39.96,9.031377899045028,1099.689941,-2.7795270093644007,11.810904908409428,outperform
298,2005-02-25 15:10:44,1109373044.0,adsk,0.0,29.83,-18.608458390177354,1211.369995,7.093790249158852,-25.702248639336204,underperform
299,2005-04-19 09:08:08,1113926888.0,adsk,0.0,31.69,-13.533424283765342,1152.780029,1.914017301662865,-15.447441585428207,underperform
300,2007-03-09 02:37:05,1173436625.0,adsk,0.0,38.53,5.129604365620744,1402.839966,24.02110807766964,-18.891503712048898,underperform
301,2007-03-11 12:08:50,1173640130.0,adsk,0.0,38.54,5.156889495225104,1401.890015,23.937125600341577,-18.780236105116472,underperform
302,2007-04-07 14:32:35,1175981555.0,adsk,0.0,39.55,7.912687585266026,1439.369995,27.250624476184772,-19.337936890918748,underperform
303,2007-05-29 18:50:01,1180489801.0,adsk,0.0,44.53,21.50068212824012,1518.109985,34.21180397385003,-12.711121845609913,underperform
304,2007-12-24 21:50:49,1198561849.0,adsk,0.0,51.02,39.20873124147341,1496.449951,32.29690171643887,6.911829525034541,outperform
305,2008-01-23 23:44:14,1201160654.0,adsk,0.0,40.75,11.18690313778991,1338.599976,18.3418325111091,-7.15492937331919,underperform
306,2008-03-02 21:47:36,1204523256.0,adsk,0.0,31.09,-15.170532060027284,1367.680054,20.912719842490603,-36.08325190251789,underperform
307,2009-06-18 19:51:54,1245379914.0,adsk,0.0,20.69,-43.547066848567525,918.3699949999999,-18.809509875922714,-24.73755697264481,underperform
308,2012-06-10 06:28:33,1339334913.0,adsk,0.0,32.78,-10.559345156889488,1314.98999,16.254540520300324,-26.813885677189813,underperform
309,2012-08-28 20:58:45,1346212725.0,adsk,0.0,31.23,-14.788540245566162,1409.300049,24.592225718563622,-39.380765964129786,underperform
310,2012-11-07 12:09:30,1352318970.0,adsk,0.0,32.41,-11.568894952251028,1394.530029,23.28645008404671,-34.855345036297734,underperform
311,2013-02-06 12:50:17,1360183817.0,adsk,5.45,39.06,6.575716234652125,1512.119995,33.68224592362397,-27.10652968897184,underperform
312,2013-05-14 02:47:26,1368524846.0,adsk,36.49,38.9,6.139154160982265,1650.339966,45.90188207411225,-39.762727913129986,underperform
313,2013-04-23 04:44:32,1366717472.0,adt,48.01,43.84,19.618008185538898,1578.780029,39.57547072584288,-19.95746254030398,underperform
314,2013-05-09 13:05:42,1368129942.0,adt,69.94,44.47,21.33697135061392,1626.670044,43.80929131130245,-22.472319960688534,underperform
315,2004-09-24 17:33:50,1096072430.0,aee,0.804,46.07,25.70259208731242,1110.109985,-1.8583204324068772,27.5609125197193,outperform
316,2004-11-02 15:30:15,1099434615.0,aee,0.804,48.01,30.995907230559343,1130.560059,-0.05038731158051745,31.04629454213986,outperform
317,2005-03-05 21:55:16,1110088516.0,aee,0.974,51.83,41.41882673942701,1210.079956,6.979741554994827,34.43908518443219,outperform
318,2005-12-16 06:43:01,1134744181.0,aee,0.863,52.32,42.75579809004093,1267.319946,12.040166947918607,30.715631142122326,outperform
319,2006-01-10 11:29:29,1136921369.0,aee,0.863,51.66,40.95497953615279,1289.689941,14.017834846490535,26.937144689662254,outperform
320,2007-02-20 06:12:12,1171980732.0,aee,0.965,53.51,46.00272851296044,1459.680054,29.046179267430887,16.95654924552955,outperform
321,2007-12-15 01:09:10,1197709750.0,aee,1.02,53.77,46.712141882673954,1486.589966,31.425208369395175,15.286933513278779,outperform
322,2008-01-23 19:17:07,1201144627.0,aee,1.02,46.34,26.4392905866303,1338.599976,18.3418325111091,8.0974580755212,outperform
323,2009-02-21 00:56:51,1235206611.0,aee,1.02,25.73,-29.795361527967252,788.419983,-30.298022374536863,0.5026608465696114,outperform
324,2010-02-18 18:51:00,1266547860.0,aee,1.02,25.625,-30.081855388813096,1106.75,-2.1553671896450117,-27.926488199168084,underperform
325,2010-03-23 07:53:00,1269355980.0,aee,1.02,25.82,-29.549795361527963,1174.170044,3.8050479440689915,-33.35484330559695,underperform
326,2012-04-23 16:14:50,1335222890.0,aee,86.81,31.45,-14.18826739427012,1366.939941,20.8472885484105,-35.03555594268062,underperform
327,2013-05-15 17:35:45,1368664545.0,aee,94.51,36.37,-0.7639836289222405,1658.780029,46.64804413883443,-47.41202776775667,underperform
328,2007-03-17 16:26:12,1174173972.0,aeo,94.51,29.89,-18.444747612551154,1387.170044,22.635774656158997,-41.080522268710155,underperform
329,2007-09-20 19:04:16,1190340256.0,aeo,94.51,25.61,-30.122783083219645,1518.75,34.26838588726147,-64.39116897048112,underperform
330,2007-10-13 18:24:50,1192325090.0,aeo,94.51,24.43,-33.34242837653479,1562.469971,38.13354469365349,-71.47597307018827,underperform
331,2008-01-24 01:42:43,1201167763.0,aeo,94.51,22.64,-38.22646657571623,1352.069946,19.532674407306533,-57.75914098302276,underperform
332,2008-12-08 10:59:42,1228762782.0,aeo,0.054,9.73,-73.45156889495225,909.7000119999999,-19.57599851663382,-53.87557037831843,underperform
333,2009-01-12 14:36:10,1231799770.0,aeo,0.054,10.13,-72.36016371077761,870.26001,-23.06277738605299,-49.29738632472463,underperform
334,2009-03-07 19:29:00,1236482940.0,aeo,0.054,8.91,-75.68894952251023,712.869995,-36.977182830544756,-38.71176669196547,underperform
335,2011-11-17 07:59:18,1321545558.0,aeo,0.054,13.97,-61.882673942701224,1216.130005,7.514609251303522,-69.39728319400474,underperform
336,2012-01-01 20:57:00,1325480220.0,aeo,0.054,15.29,-58.28103683492497,1263.02002,11.660022669100705,-69.94105950402567,underperform
337,2012-07-23 18:32:30,1343093550.0,aeo,0.054,20.27,-44.69304229195089,1350.52002,19.395649839560214,-64.0886921315111,underperform
338,2012-10-14 08:11:53,1350227513.0,aeo,0.054,21.54,-41.22783083219645,1432.839966,26.673323107541474,-67.90115393973792,underperform
339,2013-03-30 07:41:32,1364654492.0,aeo,0.054,18.7,-48.97680763983629,1562.849976,38.16713985940104,-87.14394749923733,underperform
340,2013-05-10 12:59:12,1368215952.0,aeo,0.054,19.57,-46.60300136425648,1633.699951,44.4307854781025,-91.03378684235898,underperform
341,2004-08-03 23:58:46,1091602726.0,aep,1.754,31.64,-13.66984993178717,1099.689941,-2.7795270093644007,-10.890322922422769,underperform
342,2004-10-10 13:54:05,1097441645.0,aep,1.739,32.38,-11.65075034106411,1130.650024,-0.042433760741759516,-11.60831658032235,underperform
343,2005-04-04 22:37:45,1112679465.0,aep,1.435,33.96,-7.339699863574347,1176.119995,3.97743758905945,-11.317137452633798,underperform
344,2007-03-07 02:53:36,1173264816.0,aep,1.342,45.33,23.68349249658936,1391.969971,23.060122607215252,0.6233698893741071,outperform
345,2007-04-10 20:12:53,1176261173.0,aep,1.457,49.34,34.62482946793999,1448.390015,28.048058896642917,6.576770571297072,outperform
346,2008-01-23 20:30:47,1201149047.0,aep,1.55,43.82,19.563437926330156,1338.599976,18.3418325111091,1.221605415221056,outperform
347,2011-04-08 04:53:43,1302263623.0,aep,136.63,35.47,-3.2196452933151423,1328.170044,17.419751764077727,-20.63939705739287,underperform
348,2011-11-13 10:16:12,1321208172.0,aep,120.73,39.52,7.8308321964529455,1239.699951,9.598361419119112,-1.767529222666166,underperform
349,2012-07-27 00:36:41,1343374601.0,aep,123.75,41.95,14.46111869031379,1385.969971,22.529679601240886,-8.068560910927097,underperform
350,2013-04-25 05:13:54,1366892034.0,aep,126.19,50.9,38.88130968622101,1585.160034,40.13950889756479,-1.2581992113437792,underperform
351,2003-10-03 17:23:47,1065227027.0,aes,101.18,7.96,-78.28103683492496,1029.849976,-8.953880504655167,-69.32715633026979,underperform
352,2003-12-15 21:31:38,1071552698.0,aes,29.748,8.39,-77.10777626193725,1068.040039,-5.577605201976762,-71.53017105996048,underperform
353,2004-08-04 00:04:30,1091603070.0,aes,15.619,9.66,-73.6425648021828,1098.630005,-2.8732329490278175,-70.76933185315498,underperform
354,2004-10-26 04:29:14,1098790154.0,aes,15.619,11.05,-69.84993178717599,1111.089966,-1.7716830878339207,-68.07824869934207,underperform
355,2004-12-05 09:19:07,1102267147.0,aes,12.944,12.42,-66.11186903137789,1190.329956,5.233699993662537,-71.34556902504043,underperform
356,2005-02-18 08:12:43,1108743163.0,aes,10.698,16.48,-55.03410641200546,1201.589966,6.229165585612772,-61.263271997618226,underperform
357,2007-02-19 02:26:15,1171880775.0,aes,6.513,22.3,-39.15416098226466,1455.540039,28.680172267201065,-67.83433324946573,underperform
358,2007-04-11 05:09:29,1176293369.0,aes,6.513,22.42,-38.82673942701227,1438.869995,27.206420892353577,-66.03316031936585,underperform
359,2008-01-23 21:05:49,1201151149.0,aes,5.378,17.9,-51.15961800818554,1338.599976,18.3418325111091,-69.50145051929464,underperform
360,2008-04-23 21:50:03,1209012603.0,aes,5.687,17.63,-51.896316507503414,1379.930054,21.995707646354933,-73.89202415385834,underperform
361,2011-05-23 09:17:49,1306167469.0,aes,178.11,13.02,-64.47476125511596,1317.369995,16.46495002137266,-80.93971127648862,underperform
362,2011-07-24 02:55:42,1311501342.0,aes,178.11,12.68,-65.40245566166439,1343.800049,18.801556236676788,-84.20401189834118,underperform
363,2013-05-23 20:50:51,1369367451.0,aes,279.88,12.9,-64.80218281036835,1650.51001,45.91691518253023,-110.71909799289858,underperform
364,2004-02-15 08:22:54,1076862174.0,aet,0.211,77.5,111.45975443383358,1152.109985,1.8547806094136872,109.6049738244199,outperform
365,2004-08-03 20:44:23,1091591063.0,aet,0.193,86.6,136.28922237380627,1099.689941,-2.7795270093644007,139.06874938317065,outperform
366,2004-11-30 04:45:36,1101818736.0,aet,0.178,118.21,222.53751705320602,1173.819946,3.774096771484732,218.7634202817213,outperform
367,2005-02-04 06:20:07,1107526807.0,aet,0.178,130.85,257.0259208731241,1203.030029,6.356477476698183,250.66944339642592,outperform
368,2005-04-08 02:12:37,1112951557.0,aet,0.177,76.32,108.2401091405184,1181.199951,4.42654211086904,103.81356702964936,outperform
369,2005-09-23 17:26:49,1127521609.0,aet,0.17,82.71,125.67530695770803,1215.290039,7.440350236310812,118.23495672139723,outperform
370,2006-01-11 03:31:09,1136979069.0,aet,0.172,92.65,152.7967257844475,1294.180054,14.414793019304614,138.38193276514286,outperform
371,2006-05-07 11:34:24,1147026864.0,aet,0.155,37.99,3.656207366985002,1312.25,16.012305764977032,-12.35609839799203,underperform
372,2007-01-25 23:46:33,1169797593.0,aet,0.253,41.1,12.14188267394271,1423.900024,25.882968156255394,-13.741085482312684,underperform
373,2007-02-20 08:05:18,1171987518.0,aet,0.253,45.61,24.4474761255116,1459.680054,29.046179267430887,-4.598703141919287,underperform
374,2007-04-06 18:34:03,1175909643.0,aet,0.272,45.0,22.7830832196453,1437.77002,27.109175218104127,-4.326091998458828,underperform
375,2008-01-23 22:12:23,1201155143.0,aet,0.31,54.11,47.63983628922237,1338.599976,18.3418325111091,29.298003778113273,outperform
376,2008-02-22 22:13:00,1203747180.0,aet,0.31,50.13,36.78035470668487,1353.109985,19.62462130955496,17.155733397129907,outperform
377,2008-11-01 10:58:06,1225562286.0,aet,0.389,24.87,-32.141882673942696,930.090027,-17.77337504189008,-14.368507632052616,underperform
378,2009-10-02 08:48:44,1254498524.0,aet,0.389,27.58,-24.74761255115962,1025.209961,-9.364091088716187,-15.383521462443433,underperform
379,2009-10-15 09:39:45,1255624785.0,aet,0.389,26.03,-28.976807639836284,1096.560059,-3.0562310121019265,-25.92057662773436,underperform
380,2012-12-19 21:05:07,1355979907.0,aet,43.0,46.0,25.51159618008186,1435.810059,26.93590061736537,-1.42430443728351,underperform
381,2013-06-05 05:12:09,1370434329.0,aet,63.37,59.36,61.96452933151433,1608.900024,42.23829417379836,19.72623515771597,outperform
382,2003-10-03 17:29:50,1065227390.0,afl,0.173,33.43,-8.785811732605728,1029.849976,-8.953880504655167,0.16806877204943937,outperform
383,2003-12-07 12:26:30,1070828790.0,afl,0.206,35.47,-3.2196452933151423,1069.719971,-5.429087171991339,2.209441878676197,outperform
384,2004-06-27 21:50:24,1088398224.0,afl,0.203,40.4,10.231923601637108,1140.650024,0.8416379158821843,9.390285685754924,outperform
385,2004-08-29 05:10:22,1093781422.0,afl,0.226,39.99,9.113233287858128,1105.089966,-2.302126093808287,11.415359381666415,outperform
386,2005-01-25 00:35:34,1106642134.0,afl,0.189,39.58,7.994542974079126,1168.410034,3.2958217742619262,4.6987211998172,outperform
387,2005-03-17 18:20:48,1111108848.0,afl,0.189,38.22,4.283765347885404,1190.209961,5.223091575578886,-0.9393262276934822,underperform
388,2005-04-06 19:09:19,1112839759.0,afl,0.189,37.0,0.9549795361528007,1184.069946,4.680270240024275,-3.7252907038714747,underperform
389,2005-08-28 22:41:53,1125294113.0,afl,0.162,43.93,19.863574351978176,1212.369995,7.182197416821247,12.68137693515693,outperform
390,2006-02-02 01:16:50,1138871810.0,afl,0.212,47.17,28.70395634379264,1270.839966,12.351361946233583,16.35259439755906,outperform
391,2006-05-28 02:32:55,1148808775.0,afl,0.185,46.78,27.63983628922238,1272.880005,12.531716016144404,15.108120273077976,outperform
392,2007-02-20 18:32:53,1172025173.0,afl,0.171,48.45,32.19645293315144,1459.680054,29.046179267430887,3.1502736657205546,outperform
393,2007-04-08 10:16:28,1176052588.0,afl,0.171,47.92,30.75034106412006,1443.76001,27.638733268330196,3.1116077957898653,outperform
394,2008-01-23 12:52:38,1201121558.0,afl,0.172,61.31,67.28512960436564,1338.599976,18.3418325111091,48.94329709325653,outperform
395,2009-01-29 12:02:15,1233259335.0,afl,0.241,25.06,-31.623465211459756,845.1400150000001,-25.28356499569649,-6.339900215763265,underperform
396,2011-12-30 09:10:57,1325265057.0,afl,33.03,43.27,18.062755798090055,1257.599976,11.180851930455155,6.8819038676349,outperform
397,2012-07-17 03:10:14,1342519814.0,afl,30.49,43.2,17.871759890859494,1363.670044,20.558206216092728,-2.6864463252332342,underperform
398,2013-05-07 11:42:45,1367952165.0,afl,27.57,55.61,51.73260572987722,1625.959961,43.74651488446724,7.986090845409983,outperform
399,2003-11-17 22:46:03,1069137963.0,agn,0.739,76.65,109.1405184174625,1043.630005,-7.73562717045951,116.87614558792201,outperform
400,2004-06-19 14:49:29,1087681769.0,agn,0.695,91.42,149.4406548431105,1133.560059,0.2148341914066657,149.22582065170386,outperform
401,2004-08-10 02:33:38,1092130418.0,agn,0.637,69.32,89.14051841746246,1079.040039,-4.605126357690423,93.74564477515288,outperform
402,2004-11-02 14:09:49,1099429789.0,agn,0.637,72.5,97.81718963165076,1130.560059,-0.05038731158051745,97.86757694323128,outperform
403,2005-03-10 01:40:57,1110447657.0,agn,0.522,75.47,105.92087312414735,1209.25,6.906367495750413,99.01450562839693,outperform
404,2005-04-04 23:20:33,1112682033.0,agn,0.522,69.07,88.45839017735332,1176.119995,3.97743758905945,84.48095258829387,outperform
